Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Pl,Dub,Pos,mikaagoowanen,<<mikaa>>goowanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Dub,Neg,mikoosiinogwaawen,<<mikoo>>siinogwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Dub,Pos,mikoonogwaawen,<<mikoo>>nogwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Dub,Neg,mikaagoosiiwegwen,<<mikaa>>goosiiwegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Dub,Pos,mikaagoowegwen,<<mikaa>>goowegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Pl,Neu,Neg,mikaagosiweg,<<mikaa>>gosiweg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Pl,Neu,Pos,mikaagoyeg,<<mikaa>>goyeg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Pl,Neu,Neg,mikoosinowagog,<<mikoo>>sinowagog,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Pl,Neu,Pos,mikoonagog,<<mikoo>>nagog,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Pl,Neu,Neg,mikoosinowegwaa,<<mikoo>>sinowegwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Pl,Neu,Pos,mikoonegwaa,<<mikoo>>negwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Pl,Neu,Neg,mikoosinoweg,<<mikoo>>sinoweg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Pl,Neu,Pos,mikooneg,<<mikoo>>neg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Neu,Neg,mikaagosiweg,<<mikaa>>gosiweg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Neu,Pos,mikaagooyeg,<<mikaa>>gooyeg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Neu,Neg,mikaagoosiweg,<<mikaa>>goosiweg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Neu,Pos,mikaagooyeg,<<mikaa>>gooyeg,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Pl,Prt,Neg,mikaagosiwegiban,<<mikaa>>gosiwegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Pl,Prt,Pos,mikaagoyegiban,<<mikaa>>goyegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Pl,Prt,Neg,mikoosinowagoogoban,<<mikoo>>sinowagoogoban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Pl,Prt,Pos,mikoonagoogoban,<<mikoo>>nagoogoban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Pl,Prt,Neg,mikaagoosiwegiban,<<mikaa>>goosiwegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Pl,Prt,Pos,mikaagooyegiban,<<mikaa>>gooyegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Pl,Prt,Neg,mikaagoosiwamban,<<mikaa>>goosiwamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Pl,Prt,Pos,mikaagooyamban,<<mikaa>>gooyamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Prt,Neg,mikoosinokwaaban,<<mikoo>>sinokwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Pl,Prt,Pos,mikaakwaaban,<<mikaa>>kwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Prt,Neg,mikaagoosiwegiban,<<mikaa>>goosiwegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Pl,Prt,Pos,mikaagooyegiban,<<mikaa>>gooyegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Dub,Neg,mikaagosiiwanen,<<mikaa>>gosiiwanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Dub,Pos,mikaagowanen,<<mikaa>>gowanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Dub,Neg,mikoosiinowaanen,<<mikoo>>siinowaanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Dub,Pos,mikoonowaanen,<<mikoo>>nowaanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Dub,Neg,mikoosiinowegwaawen,<<mikoo>>siinowegwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Dub,Pos,mikoonowegwaawen,<<mikoo>>nowegwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Dub,Neg,mikoosiinowegwen,<<mikoo>>siinowegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Dub,Pos,mikoonowegwen,<<mikoo>>nowegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Dub,Neg,mikoosiinogwen,<<mikoo>>siinogwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Dub,Pos,mikoonogwen,<<mikoo>>nogwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Dub,Neg,mikaagoosiiwanen,<<mikaa>>goosiiwanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Dub,Pos,mikaagoowanen,<<mikaa>>goowanen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Neu,Neg,mikaagosiwan,<<mikaa>>gosiwan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Neu,Pos,mikaagoyan,<<mikaa>>goyan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Neu,Neg,mikoosinowaan,<<mikoo>>sinowaan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Neu,Pos,mikoonaan,<<mikoo>>naan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Neu,Neg,mikoosinokwaa,<<mikoo>>sinokwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Neu,Pos,mikaakwaa,<<mikaa>>kwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Neu,Neg,mikoosinok,<<mikoo>>sinok,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Neu,Pos,mikaak,<<mikaa>>k,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Neu,Neg,mikaagoosiwan,<<mikaa>>goosiwan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Neu,Pos,mikaagooyan,<<mikaa>>gooyan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Neu,Neg,mikaagoosiwan,<<mikaa>>goosiwan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Neu,Pos,mikaagooyan,<<mikaa>>gooyan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Prt,Neg,mikaagosiwamban,<<mikaa>>gosiwamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,2Sg,Prt,Pos,mikaagoyamban,<<mikaa>>goyamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Prt,Neg,mikoosinowaambaan,<<mikoo>>sinowaambaan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,2Sg,Prt,Pos,mikoonaambaan,<<mikoo>>naambaan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Prt,Neg,mikoosinowegwaaban,<<mikoo>>sinowegwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,2Sg,Prt,Pos,mikoonegwaaban,<<mikoo>>negwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Prt,Neg,mikoosinowegiban,<<mikoo>>sinowegiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,2Sg,Prt,Pos,mikoonegiban,<<mikoo>>negiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Prt,Neg,mikoosinokiban,<<mikoo>>sinokiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,2Sg,Prt,Pos,mikaakiban,<<mikaa>>kiban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Prt,Neg,mikaagoosiwamban,<<mikaa>>goosiwamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,2Sg,Prt,Pos,mikaagooyamban,<<mikaa>>gooyamban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Dub,Neg,mikaagosiiwaagwen,<<mikaa>>gosiiwaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Dub,Pos,mikaagowaagwen,<<mikaa>>gowaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Dub,Neg,mikawaasiwaawagwaawen,<<mikaw>>aasiwaawagwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Dub,Pos,mikawaawagwaawen,<<mikaw>>aawagwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Dub,Neg,mikawaasiwaawegwaawen,<<mikaw>>aasiwaawegwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Dub,Pos,mikawaawegwaawen,<<mikaw>>aawegwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Dub,Neg,mikawaasiwaawadwaawen,<<mikaw>>aasiwaawadwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Dub,Pos,mikawaawadwaawen,<<mikaw>>aawadwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Dub,Neg,mikaagosiiwaagwen,<<mikaa>>gosiiwaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Dub,Pos,mikaagowaagwen,<<mikaa>>gowaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Dub,Neg,mikawaasiwaawangidwaawen,<<mikaw>>aasiwaawangidwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Dub,Pos,mikawaawangidwaawen,<<mikaw>>aawangidwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Dub,Neg,mikawaasiwaawangwaawen,<<mikaw>>aasiwaawangwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Dub,Pos,mikawaawangwaawen,<<mikaw>>aawangwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Dub,Neg,mikawaasiwaawindwaawen,<<mikaw>>aasiwaawindwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Dub,Pos,mikawaawindwaawen,<<mikaw>>aawindwaawen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Neu,Neg,mikaagosigwaa,<<mikaa>>gosigwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Neu,Pos,mikaagowaad,<<mikaa>>gowaad,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Neu,Neg,mikawaasiwagwaa,<<mikaw>>aasiwagwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Neu,Pos,mikawagwaa,<<mikaw>>agwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Neu,Neg,mikawaasiwegwaa,<<mikaw>>aasiwegwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Neu,Pos,mikawegwaa,<<mikaw>>egwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Neu,Neg,mikawaasiwadwaa,<<mikaw>>aasiwadwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Neu,Pos,mikawadwaa,<<mikaw>>adwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Neu,Neg,mikaagosigwaa,<<mikaa>>gosigwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Neu,Pos,mikaagowaad,<<mikaa>>gowaad,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Neu,Neg,mikawaasiwangidwaa,<<mikaw>>aasiwangidwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Neu,Pos,mikawangidwaa,<<mikaw>>angidwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Neu,Neg,mikawaasiwangwaa,<<mikaw>>aasiwangwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Neu,Pos,mikawangwaa,<<mikaw>>angwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Neu,Neg,mikawaasiwindwaa,<<mikaw>>aasiwindwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Neu,Pos,mikawindwaa,<<mikaw>>indwaa,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Prt,Neg,mikaagosigwaaban,<<mikaa>>gosigwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3PlProx,Prt,Pos,mikaagowaapan,<<mikaa>>gowaapan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Prt,Neg,mikawaasiwagwaaban,<<mikaw>>aasiwagwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3PlProx,Prt,Pos,mikawagwaaban,<<mikaw>>agwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Prt,Neg,mikawaasiwegwaaban,<<mikaw>>aasiwegwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Prt,Pos,mikawegwaaban,<<mikaw>>egwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Prt,Neg,mikawaasiwadwaaban,<<mikaw>>aasiwadwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Prt,Pos,mikawadwaaban,<<mikaw>>adwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Prt,Neg,mikaagosigwaaban,<<mikaa>>gosigwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgObv/3PlObv,3PlProx,Prt,Pos,mikaagowaapan,<<mikaa>>gowaapan,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Prt,Neg,mikawaasiwangidwaaban,<<mikaw>>aasiwangidwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3PlProx,Prt,Pos,mikawangidwaaban,<<mikaw>>angidwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Prt,Neg,mikawaasiwangwaaban,<<mikaw>>aasiwangwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3PlProx,Prt,Pos,mikawangwaaban,<<mikaw>>angwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Prt,Neg,mikawaasiwindwaaban,<<mikaw>>aasiwindwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3PlProx,Prt,Pos,mikawindwaaban,<<mikaw>>indwaaban,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3SgObv/3PlObv,Dub,Neg,mikaagosiinigwen,<<mikaa>>gosiinigwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3SgObv/3PlObv,Dub,Pos,mikaagonigwen,<<mikaa>>gonigwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawagen,<<mikaw>>imaasiwaawagen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,1Sg,3SgObv/3PlObv,Dub,Pos,mikawimaawagen,<<mikaw>>imaawagen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawegwen,<<mikaw>>imaasiwaawegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Pl,3SgObv/3PlObv,Dub,Pos,mikawimaawegwen,<<mikaw>>imaawegwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawaden,<<mikaw>>imaasiwaawaden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,2Sg,3SgObv/3PlObv,Dub,Pos,mikawimaawaden,<<mikaw>>imaawaden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Dub,Neg,mikawaasiwaawaagwen,<<mikaw>>aasiwaawaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3PlProx,3SgObv/3PlObv,Dub,Pos,mikawaawaagwen,<<mikaw>>aawaagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Dub,Neg,mikawaasiigwen,<<mikaw>>aasiigwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,3SgProx,3SgObv/3PlObv,Dub,Pos,mikawaagwen,<<mikaw>>aagwen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawangiden,<<mikaw>>imaasiwaawangiden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Excl,3SgObv/3PlObv,Dub,Pos,mikawimaawangiden,<<mikaw>>imaawangiden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawangen,<<mikaw>>imaasiwaawangen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,Incl,3SgObv/3PlObv,Dub,Pos,mikawimaawangen,<<mikaw>>imaawangen,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3SgObv/3PlObv,Dub,Neg,mikawimaasiwaawinden,<<mikaw>>imaasiwaawinden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,X,3SgObv/3PlObv,Dub,Pos,mikawimaawinden,<<mikaw>>imaawinden,GUESS,,,
VTA,Cnj,VTA_aw,mikaw,mikaw,0Sg/0Pl,3SgObv/3PlObv,Neu,Neg,mikaagosinig,<<mikaa>>gosinig,GUESS,,,
