Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,NONE,NONE,NONE,Loc,gidakiwenziiyensing,gi<<akiwenziiy1>>ensing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,NONE,NONE,NONE,Loc,gidakiwenziiyensiwaang,gi<<akiwenziiy1>>ensiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,odakiwenziiyensing,o<<akiwenziiy1>>ensing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,odakiwenziiyensiwaang,o<<akiwenziiy1>>ensiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,odakiwenziiyensining,o<<akiwenziiy1>>ensining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,odakiwenziiyensining,o<<akiwenziiy1>>ensining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,Dim,Poss,NONE,NONE,Loc,nindakiwenziiyensiming,ni<<akiwenziiy1>>ensiming,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,Dim,Poss,NONE,NONE,Loc,nindakiwenziiyensiminaang,ni<<akiwenziiy1>>ensiminaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,Dim,Poss,NONE,NONE,Loc,gidakiwenziiyensiminaang,gi<<akiwenziiy1>>ensiminaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,Poss,NONE,NONE,Loc,gidakiwenziiyensiming,gi<<akiwenziiy1>>ensiming,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,Poss,NONE,NONE,Loc,gidakiwenziiyensimiwaang,gi<<akiwenziiy1>>ensimiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,odakiwenziiyensiming,o<<akiwenziiy1>>ensiming,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,odakiwenziiyensimiwaang,o<<akiwenziiy1>>ensimiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,odakiwenziiyensimining,o<<akiwenziiy1>>ensimining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,odakiwenziiyensimining,o<<akiwenziiy1>>ensimining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,NONE,NONE,Pej,NONE,Loc,nindakiwenziiyishing,ni<<akiwenziiy1>>ishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,NONE,NONE,Pej,NONE,Loc,nindakiwenziiyishinaang,ni<<akiwenziiy1>>ishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,NONE,NONE,Pej,NONE,Loc,gidakiwenziiyishinaang,gi<<akiwenziiy1>>ishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,NONE,NONE,Pej,NONE,Loc,gidakiwenziiyishing,gi<<akiwenziiy1>>ishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,NONE,NONE,Pej,NONE,Loc,gidakiwenziiyishiwaang,gi<<akiwenziiy1>>ishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,odakiwenziiyishing,o<<akiwenziiy1>>ishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,odakiwenziiyishiwaang,o<<akiwenziiy1>>ishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,odakiwenziiyishining,o<<akiwenziiy1>>ishining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,odakiwenziiyishining,o<<akiwenziiy1>>ishining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,NONE,Poss,Pej,NONE,Loc,nindakiwenziiyimishing,ni<<akiwenziiy1>>imishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,NONE,Poss,Pej,NONE,Loc,nindakiwenziiyimishinaang,ni<<akiwenziiy1>>imishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,NONE,Poss,Pej,NONE,Loc,gidakiwenziiyimishinaang,gi<<akiwenziiy1>>imishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,NONE,Poss,Pej,NONE,Loc,gidakiwenziiyimishing,gi<<akiwenziiy1>>imishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,NONE,Poss,Pej,NONE,Loc,gidakiwenziiyimishiwaang,gi<<akiwenziiy1>>imishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,odakiwenziiyimishing,o<<akiwenziiy1>>imishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,odakiwenziiyimishiwaang,o<<akiwenziiy1>>imishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,odakiwenziiyimishining,o<<akiwenziiy1>>imishining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,odakiwenziiyimishining,o<<akiwenziiy1>>imishining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,Dim,NONE,Pej,NONE,Loc,nindakiwenziiyenzhishing,ni<<akiwenziiy1>>enzhishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,Dim,NONE,Pej,NONE,Loc,nindakiwenziiyenzhishinaang,ni<<akiwenziiy1>>enzhishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,Dim,NONE,Pej,NONE,Loc,gidakiwenziiyenzhishinaang,gi<<akiwenziiy1>>enzhishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,NONE,Pej,NONE,Loc,gidakiwenziiyenzhishing,gi<<akiwenziiy1>>enzhishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,NONE,Pej,NONE,Loc,gidakiwenziiyenzhishiwaang,gi<<akiwenziiy1>>enzhishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,odakiwenziiyenzhishing,o<<akiwenziiy1>>enzhishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,odakiwenziiyenzhishiwaang,o<<akiwenziiy1>>enzhishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,odakiwenziiyenzhishining,o<<akiwenziiy1>>enzhishining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,odakiwenziiyenzhishining,o<<akiwenziiy1>>enzhishining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,Dim,Poss,Pej,NONE,Loc,nindakiwenziiyensimishing,ni<<akiwenziiy1>>ensimishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,Dim,Poss,Pej,NONE,Loc,nindakiwenziiyensimishinaang,ni<<akiwenziiy1>>ensimishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,Dim,Poss,Pej,NONE,Loc,gidakiwenziiyensimishinaang,gi<<akiwenziiy1>>ensimishinaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,Poss,Pej,NONE,Loc,gidakiwenziiyensimishing,gi<<akiwenziiy1>>ensimishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,Poss,Pej,NONE,Loc,gidakiwenziiyensimishiwaang,gi<<akiwenziiy1>>ensimishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,odakiwenziiyensimishing,o<<akiwenziiy1>>ensimishing,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,odakiwenziiyensimishiwaang,o<<akiwenziiy1>>ensimishiwaang,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,odakiwenziiyensimishining,o<<akiwenziiy1>>ensimishining,JDN-2010-Nouns,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,odakiwenziiyensimishining,o<<akiwenziiy1>>ensimishining,GUESS,,,,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,NONE,NONE,NONE,NONE,NONE,ObvPl,akiwenziiya',<<akiwenziiy1>>a',JDN-2010-Nouns,akiwenziiyan,<<akiwenziiy1>>an,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,NONE,Dim,NONE,NONE,NONE,ObvPl,akiwenziiyensa',<<akiwenziiy1>>ensa',JDN-2010-Nouns,akiwenziiyensan,<<akiwenziiy1>>ensan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,NONE,NONE,NONE,Pej,NONE,ObvPl,akiwenziiyisha',<<akiwenziiy1>>isha',JDN-2010-Nouns,akiwenziiyishan,<<akiwenziiy1>>ishan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,NONE,Dim,NONE,Pej,NONE,ObvPl,akiwenziiyenzhisha',<<akiwenziiy1>>enzhisha',JDN-2010-Nouns,akiwenziiyenzhishan,<<akiwenziiy1>>enzhishan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,NONE,NONE,NONE,NONE,ObvPl,nindakiwenziiya',ni<<akiwenziiy1>>a',JDN-2010-Nouns,nindakiwenziiyan,ni<<akiwenziiy1>>an,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,NONE,NONE,NONE,NONE,ObvPl,nindakiwenziiyinaani',ni<<akiwenziiy1>>inaani',JDN-2010-Nouns,nindakiwenziiyinaanin,ni<<akiwenziiy1>>inaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,NONE,NONE,NONE,NONE,ObvPl,gidakiwenziiyinaani',gi<<akiwenziiy1>>inaani',JDN-2010-Nouns,gidakiwenziiyinaanin,gi<<akiwenziiy1>>inaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,NONE,NONE,NONE,NONE,ObvPl,gidakiwenziiya',gi<<akiwenziiy1>>a',JDN-2010-Nouns,gidakiwenziiyan,gi<<akiwenziiy1>>an,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,gidakiwenziiyiwaa',gi<<akiwenziiy1>>iwaa',JDN-2010-Nouns,gidakiwenziiyiwaan,gi<<akiwenziiy1>>iwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,odakiwenziiya',o<<akiwenziiy1>>a',JDN-2010-Nouns,odakiwenziiyan,o<<akiwenziiy1>>an,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,NONE,NONE,NONE,NONE,ObvPl,odakiwenziiyiwaa',o<<akiwenziiy1>>iwaa',JDN-2010-Nouns,odakiwenziiyiwaan,o<<akiwenziiy1>>iwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,NONE,NONE,NONE,NONE,ObvPl,odakiwenziiyini,o<<akiwenziiy1>>iniw1,JDN-2010-Nouns,odakiwenziiyini,o<<akiwenziiy1>>iniw1,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,NONE,NONE,NONE,NONE,ObvPl,odakiwenziiyini,o<<akiwenziiy1>>iniw1,GUESS,odakiwenziiyini,o<<akiwenziiy1>>iniw1,GUESS,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,nindakiwenziiyima',ni<<akiwenziiy1>>ima',JDN-2010-Nouns,nindakiwenziiyiman,ni<<akiwenziiy1>>iman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,nindakiwenziiyiminaani',ni<<akiwenziiy1>>iminaani',JDN-2010-Nouns,nindakiwenziiyiminaanin,ni<<akiwenziiy1>>iminaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,NONE,Poss,NONE,NONE,ObvPl,gidakiwenziiyiminaani',gi<<akiwenziiy1>>iminaani',JDN-2010-Nouns,gidakiwenziiyiminaanin,gi<<akiwenziiy1>>iminaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,gidakiwenziiyima',gi<<akiwenziiy1>>ima',JDN-2010-Nouns,gidakiwenziiyiman,gi<<akiwenziiy1>>iman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,gidakiwenziiyimiwaa',gi<<akiwenziiy1>>imiwaa',JDN-2010-Nouns,gidakiwenziiyimiwaan,gi<<akiwenziiy1>>imiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,odakiwenziiyima',o<<akiwenziiy1>>ima',JDN-2010-Nouns,odakiwenziiyiman,o<<akiwenziiy1>>iman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,odakiwenziiyimiwaa',o<<akiwenziiy1>>imiwaa',JDN-2010-Nouns,odakiwenziiyimiwaan,o<<akiwenziiy1>>imiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,odakiwenziiyimini,o<<akiwenziiy1>>iminiw1,JDN-2010-Nouns,odakiwenziiyimini,o<<akiwenziiy1>>iminiw1,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,odakiwenziiyimini,o<<akiwenziiy1>>iminiw1,GUESS,odakiwenziiyimini,o<<akiwenziiy1>>iminiw1,GUESS,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,Dim,NONE,NONE,NONE,ObvPl,nindakiwenziiyensa',ni<<akiwenziiy1>>ensa',JDN-2010-Nouns,nindakiwenziiyensan,ni<<akiwenziiy1>>ensan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,nindakiwenziiyensinaani',ni<<akiwenziiy1>>ensinaani',JDN-2010-Nouns,nindakiwenziiyensinaanin,ni<<akiwenziiy1>>ensinaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,Dim,NONE,NONE,NONE,ObvPl,gidakiwenziiyensinaani',gi<<akiwenziiy1>>ensinaani',JDN-2010-Nouns,gidakiwenziiyensinaanin,gi<<akiwenziiy1>>ensinaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,gidakiwenziiyensa',gi<<akiwenziiy1>>ensa',JDN-2010-Nouns,gidakiwenziiyensan,gi<<akiwenziiy1>>ensan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,gidakiwenziiyensiwaa',gi<<akiwenziiy1>>ensiwaa',JDN-2010-Nouns,gidakiwenziiyensiwaan,gi<<akiwenziiy1>>ensiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,odakiwenziiyensa',o<<akiwenziiy1>>ensa',JDN-2010-Nouns,odakiwenziiyensan,o<<akiwenziiy1>>ensan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,odakiwenziiyensiwaa',o<<akiwenziiy1>>ensiwaa',JDN-2010-Nouns,odakiwenziiyensiwaan,o<<akiwenziiy1>>ensiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,odakiwenziiyensini,o<<akiwenziiy1>>ensiniw1,JDN-2010-Nouns,odakiwenziiyensini,o<<akiwenziiy1>>ensiniw1,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,odakiwenziiyensini,o<<akiwenziiy1>>ensiniw1,GUESS,odakiwenziiyensini,o<<akiwenziiy1>>ensiniw1,GUESS,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,Dim,Poss,NONE,NONE,ObvPl,nindakiwenziiyensima',ni<<akiwenziiy1>>ensima',JDN-2010-Nouns,nindakiwenziiyensiman,ni<<akiwenziiy1>>ensiman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,nindakiwenziiyensiminaani',ni<<akiwenziiy1>>ensiminaani',JDN-2010-Nouns,nindakiwenziiyensiminaanin,ni<<akiwenziiy1>>ensiminaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,InclPoss,Dim,Poss,NONE,NONE,ObvPl,gidakiwenziiyensiminaani',gi<<akiwenziiy1>>ensiminaani',JDN-2010-Nouns,gidakiwenziiyensiminaanin,gi<<akiwenziiy1>>ensiminaanin,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,gidakiwenziiyensima',gi<<akiwenziiy1>>ensima',JDN-2010-Nouns,gidakiwenziiyensiman,gi<<akiwenziiy1>>ensiman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,gidakiwenziiyensimiwaa',gi<<akiwenziiy1>>ensimiwaa',JDN-2010-Nouns,gidakiwenziiyensimiwaan,gi<<akiwenziiy1>>ensimiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,odakiwenziiyensima',o<<akiwenziiy1>>ensima',JDN-2010-Nouns,odakiwenziiyensiman,o<<akiwenziiy1>>ensiman,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,odakiwenziiyensimiwaa',o<<akiwenziiy1>>ensimiwaa',JDN-2010-Nouns,odakiwenziiyensimiwaan,o<<akiwenziiy1>>ensimiwaan,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,odakiwenziiyensimini,o<<akiwenziiy1>>ensiminiw1,JDN-2010-Nouns,odakiwenziiyensimini,o<<akiwenziiy1>>ensiminiw1,JDN-2010-Nouns,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,odakiwenziiyensimini,o<<akiwenziiy1>>ensiminiw1,GUESS,odakiwenziiyensimini,o<<akiwenziiy1>>ensiminiw1,GUESS,,,
NA,NA_VVy,akiwenzii,akiwenziiy1,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,nindakiwenziiyisha',ni<<akiwenziiy1>>isha',JDN-2010-Nouns,nindakiwenziiyishan,ni<<akiwenziiy1>>ishan,JDN-2010-Nouns,,,
