Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,niniishkoonzhisha',n<<niishkw2>>oonzhisha',GUESS,nindniishkoonzhishan,ni<<niishkw2>>oonzhishan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,niniishkoonsimisha',n<<niishkw2>>oonsimisha',GUESS,nindniishkoonsimishan,ni<<niishkw2>>oonsimishan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,niniishkwan,n<<niishkw2>>an,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,niniishkoman,n<<niishkw2>>oman,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,niniishkoonsan,n<<niishkw2>>oonsan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,niniishkoonsiman,n<<niishkw2>>oonsiman,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,niniishkoshan,n<<niishkw2>>oshan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,niniishkomishan,n<<niishkw2>>omishan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,Pej,NONE,ObvSg,niniishkoonzhishan,n<<niishkw2>>oonzhishan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,Pej,NONE,ObvSg,niniishkoonsimishan,n<<niishkw2>>oonsimishan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,niniishkwag,n<<niishkw2>>ag,GUESS,nindniishkog,ni<<niishkw2>>og,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,niniishkomag,n<<niishkw2>>omag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,niniishkoonsag,n<<niishkw2>>oonsag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,niniishkoonsimag,n<<niishkw2>>oonsimag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,niniishkoshag,n<<niishkw2>>oshag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,niniishkomishag,n<<niishkw2>>omishag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,Pej,NONE,ProxPl,niniishkoonzhishag,n<<niishkw2>>oonzhishag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,Pej,NONE,ProxPl,niniishkoonsimishag,n<<niishkw2>>oonsimishag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,niniishk,n<<niishkw2>>,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,niniishkom,n<<niishkw2>>om,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,NONE,ProxSg,niniishkoons,n<<niishkw2>>oons,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,niniishkoonsim,n<<niishkw2>>oonsim,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,niniishkosh,n<<niishkw2>>osh,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,niniishkomish,n<<niishkw2>>omish,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,Pej,NONE,ProxSg,niniishkoonzhish,n<<niishkw2>>oonzhish,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,Pej,NONE,ProxSg,niniishkoonsimish,n<<niishkw2>>oonsimish,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,NONE,LocDist,niniishkokaang,n<<niishkw2>>okaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,NONE,LocDist,niniishkomikaang,n<<niishkw2>>omikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,NONE,LocDist,niniishkoonsikaang,n<<niishkw2>>oonsikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,NONE,LocDist,niniishkoonsimikaang,n<<niishkw2>>oonsimikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,Pej,NONE,LocDist,niniishkoshikaang,n<<niishkw2>>oshikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,Pej,NONE,LocDist,niniishkomishikaang,n<<niishkw2>>omishikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,Pej,NONE,LocDist,niniishkoonzhishikaang,n<<niishkw2>>oonzhishikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,Pej,NONE,LocDist,niniishkoonsimishikaang,n<<niishkw2>>oonsimishikaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,Pret,ObvPl,niniishkobanii',n<<niishkw2>>obanii',GUESS,nindniishkobaniin,ni<<niishkw2>>obaniin,GUESS,nindniishkobanen,ni<<niishkw2>>obanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,niniishkomibanii',n<<niishkw2>>omibanii',GUESS,nindniishkomibaniin,ni<<niishkw2>>omibaniin,GUESS,nindniishkomibanen,ni<<niishkw2>>omibanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,Pret,ObvPl,niniishkoonsibanii',n<<niishkw2>>oonsibanii',GUESS,nindniishkoonsibaniin,ni<<niishkw2>>oonsibaniin,GUESS,nindniishkoonsibanen,ni<<niishkw2>>oonsibanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,Pret,ObvPl,niniishkoonsimibanii',n<<niishkw2>>oonsimibanii',GUESS,nindniishkoonsimibaniin,ni<<niishkw2>>oonsimibaniin,GUESS,nindniishkoonsimibanen,ni<<niishkw2>>oonsimibanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,niniishkobaniin,n<<niishkw2>>obaniin,GUESS,nindniishkobanen,ni<<niishkw2>>obanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,niniishkomibaniin,n<<niishkw2>>omibaniin,GUESS,nindniishkomibanen,ni<<niishkw2>>omibanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,Pret,ObvSg,niniishkoonsibaniin,n<<niishkw2>>oonsibaniin,GUESS,nindniishkoonsibanen,ni<<niishkw2>>oonsibanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,Pret,ObvSg,niniishkoonsimibaniin,n<<niishkw2>>oonsimibaniin,GUESS,nindniishkoonsimibanen,ni<<niishkw2>>oonsimibanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,Pret,ProxPl,niniishkobaniig,n<<niishkw2>>obaniig,GUESS,nindniishkobaneg,ni<<niishkw2>>obaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,niniishkomibaniig,n<<niishkw2>>omibaniig,GUESS,nindniishkomibaneg,ni<<niishkw2>>omibaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,Pret,ProxPl,niniishkoonsibaniig,n<<niishkw2>>oonsibaniig,GUESS,nindniishkoonsibaneg,ni<<niishkw2>>oonsibaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,Pret,ProxPl,niniishkoonsimibaniig,n<<niishkw2>>oonsimibaniig,GUESS,nindniishkoonsimibaneg,ni<<niishkw2>>oonsimibaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,niniishkoban,n<<niishkw2>>oban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,niniishkomiban,n<<niishkw2>>omiban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,NONE,NONE,Pret,ProxSg,niniishkoonsiban,n<<niishkw2>>oonsiban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,1SgPoss,Dim,Poss,NONE,Pret,ProxSg,niniishkoonsimiban,n<<niishkw2>>oonsimiban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,Loc,giniishkowaang,g<<niishkw2>>owaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,Loc,giniishkomiwaang,g<<niishkw2>>omiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,Loc,giniishkoonsiwaang,g<<niishkw2>>oonsiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,Loc,giniishkoonsimiwaang,g<<niishkw2>>oonsimiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,Loc,giniishkoshiwaang,g<<niishkw2>>oshiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,Loc,giniishkomishiwaang,g<<niishkw2>>omishiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,Loc,giniishkoonzhishiwaang,g<<niishkw2>>oonzhishiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,Loc,giniishkoonsimishiwaang,g<<niishkw2>>oonsimishiwaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,giniishkowaa',g<<niishkw2>>owaa',GUESS,gidniishkowaan,gi<<niishkw2>>owaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,giniishkomiwaa',g<<niishkw2>>omiwaa',GUESS,gidniishkomiwaan,gi<<niishkw2>>omiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,giniishkoonsiwaa',g<<niishkw2>>oonsiwaa',GUESS,gidniishkoonsiwaan,gi<<niishkw2>>oonsiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,giniishkoonsimiwaa',g<<niishkw2>>oonsimiwaa',GUESS,gidniishkoonsimiwaan,gi<<niishkw2>>oonsimiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,giniishkoshiwaa',g<<niishkw2>>oshiwaa',GUESS,gidniishkoshiwaan,gi<<niishkw2>>oshiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,giniishkomishiwaa',g<<niishkw2>>omishiwaa',GUESS,gidniishkomishiwaan,gi<<niishkw2>>omishiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,giniishkoonzhishiwaa',g<<niishkw2>>oonzhishiwaa',GUESS,gidniishkoonzhishiwaan,gi<<niishkw2>>oonzhishiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,giniishkoonsimishiwaa',g<<niishkw2>>oonsimishiwaa',GUESS,gidniishkoonsimishiwaan,gi<<niishkw2>>oonsimishiwaan,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,giniishkowaan,g<<niishkw2>>owaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,giniishkomiwaan,g<<niishkw2>>omiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,giniishkoonsiwaan,g<<niishkw2>>oonsiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,giniishkoonsimiwaan,g<<niishkw2>>oonsimiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,giniishkoshiwaan,g<<niishkw2>>oshiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,giniishkomishiwaan,g<<niishkw2>>omishiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,giniishkoonzhishiwaan,g<<niishkw2>>oonzhishiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,ObvSg,giniishkoonsimishiwaan,g<<niishkw2>>oonsimishiwaan,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,giniishkowaag,g<<niishkw2>>owaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,giniishkomiwaag,g<<niishkw2>>omiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,giniishkoonsiwaag,g<<niishkw2>>oonsiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,giniishkoonsimiwaag,g<<niishkw2>>oonsimiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,giniishkoshiwaag,g<<niishkw2>>oshiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,giniishkomishiwaag,g<<niishkw2>>omishiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,ProxPl,giniishkoonzhishiwaag,g<<niishkw2>>oonzhishiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,ProxPl,giniishkoonsimishiwaag,g<<niishkw2>>oonsimishiwaag,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,giniishkowaa,g<<niishkw2>>owaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,giniishkomiwaa,g<<niishkw2>>omiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,giniishkoonsiwaa,g<<niishkw2>>oonsiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,giniishkoonsimiwaa,g<<niishkw2>>oonsimiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,giniishkoshiwaa,g<<niishkw2>>oshiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,giniishkomishiwaa,g<<niishkw2>>omishiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,ProxSg,giniishkoonzhishiwaa,g<<niishkw2>>oonzhishiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,ProxSg,giniishkoonsimishiwaa,g<<niishkw2>>oonsimishiwaa,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,NONE,LocDist,giniishkowaakaang,g<<niishkw2>>owaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,NONE,LocDist,giniishkomiwaakaang,g<<niishkw2>>omiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,NONE,LocDist,giniishkoonsiwaakaang,g<<niishkw2>>oonsiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,NONE,LocDist,giniishkoonsimiwaakaang,g<<niishkw2>>oonsimiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,Pej,NONE,LocDist,giniishkoshiwaakaang,g<<niishkw2>>oshiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,Pej,NONE,LocDist,giniishkomishiwaakaang,g<<niishkw2>>omishiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,Pej,NONE,LocDist,giniishkoonzhishiwaakaang,g<<niishkw2>>oonzhishiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,Pej,NONE,LocDist,giniishkoonsimishiwaakaang,g<<niishkw2>>oonsimishiwaakaang,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,giniishkowaabanii',g<<niishkw2>>owaabanii',GUESS,gidniishkowaabaniin,gi<<niishkw2>>owaabaniin,GUESS,gidniishkowaabanen,gi<<niishkw2>>owaabanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,giniishkomiwaabanii',g<<niishkw2>>omiwaabanii',GUESS,gidniishkomiwaabaniin,gi<<niishkw2>>omiwaabaniin,GUESS,gidniishkomiwaabanen,gi<<niishkw2>>omiwaabanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,giniishkoonsiwaabanii',g<<niishkw2>>oonsiwaabanii',GUESS,gidniishkoonsiwaabaniin,gi<<niishkw2>>oonsiwaabaniin,GUESS,gidniishkoonsiwaabanen,gi<<niishkw2>>oonsiwaabanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,giniishkoonsimiwaabanii',g<<niishkw2>>oonsimiwaabanii',GUESS,gidniishkoonsimiwaabaniin,gi<<niishkw2>>oonsimiwaabaniin,GUESS,gidniishkoonsimiwaabanen,gi<<niishkw2>>oonsimiwaabanen,GUESS
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,giniishkowaabaniin,g<<niishkw2>>owaabaniin,GUESS,gidniishkowaabanen,gi<<niishkw2>>owaabanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,giniishkomiwaabaniin,g<<niishkw2>>omiwaabaniin,GUESS,gidniishkomiwaabanen,gi<<niishkw2>>omiwaabanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,Pret,ObvSg,giniishkoonsiwaabaniin,g<<niishkw2>>oonsiwaabaniin,GUESS,gidniishkoonsiwaabanen,gi<<niishkw2>>oonsiwaabanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,Pret,ObvSg,giniishkoonsimiwaabaniin,g<<niishkw2>>oonsimiwaabaniin,GUESS,gidniishkoonsimiwaabanen,gi<<niishkw2>>oonsimiwaabanen,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,giniishkowaabaniig,g<<niishkw2>>owaabaniig,GUESS,gidniishkowaabaneg,gi<<niishkw2>>owaabaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,giniishkomiwaabaniig,g<<niishkw2>>omiwaabaniig,GUESS,gidniishkomiwaabaneg,gi<<niishkw2>>omiwaabaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,Pret,ProxPl,giniishkoonsiwaabaniig,g<<niishkw2>>oonsiwaabaniig,GUESS,gidniishkoonsiwaabaneg,gi<<niishkw2>>oonsiwaabaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,Pret,ProxPl,giniishkoonsimiwaabaniig,g<<niishkw2>>oonsimiwaabaniig,GUESS,gidniishkoonsimiwaabaneg,gi<<niishkw2>>oonsimiwaabaneg,GUESS,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,giniishkowaaban,g<<niishkw2>>owaaban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,giniishkomiwaaban,g<<niishkw2>>omiwaaban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,giniishkoonsiwaaban,g<<niishkw2>>oonsiwaaban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,giniishkoonsimiwaaban,g<<niishkw2>>oonsimiwaaban,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,NONE,NONE,NONE,NONE,Loc,giniishkong,g<<niishkw2>>ong,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,NONE,Poss,NONE,NONE,Loc,giniishkoming,g<<niishkw2>>oming,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,Dim,NONE,NONE,NONE,Loc,giniishkoonsing,g<<niishkw2>>oonsing,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,Dim,Poss,NONE,NONE,Loc,giniishkoonsiming,g<<niishkw2>>oonsiming,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,NONE,NONE,Pej,NONE,Loc,giniishkoshing,g<<niishkw2>>oshing,GUESS,,,,,,
NAD,NAD_irrCw,niishkw,niishkw2,2SgPoss,NONE,Poss,Pej,NONE,Loc,giniishkomishing,g<<niishkw2>>omishing,GUESS,,,,,,
